checkpoint,condition,train_seed,comm_enabled,eval_seed,eval_policy,ablation,history_intervention,sender_remap,cross_play,scope,key,n_rounds,coop_rate,avg_reward,p_all_cooperate,avg_welfare,p_coop_given_m0,p_coop_given_m1,checkpoint_episode,suite_kind,observability_mode,public_signal_sigma
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101.pt,cond1,101,1,9001,greedy,none,none,none,none,f_value,5.000,5917,0.993831333446003,19.901301335136047,0.9753253337840122,79.60520534054419,0.9945461982456938,0.9925745092055742,150000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep25000.pt,cond1,101,1,9001,greedy,none,none,none,none,regime,competitive,5288,0.0022220121028744327,3.995555975794251,0.0,15.982223903177005,,,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep25000.pt,cond1,101,1,9001,greedy,none,none,none,none,regime,cooperative,5917,0.3945411526111205,10.312658441777929,0.0,41.250633767111715,,,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep25000.pt,cond1,101,1,9001,greedy,none,none,none,none,regime,mixed,18795,0.1140462889066241,5.030327214684757,0.0,20.121308858739027,,,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep25000.pt,cond1,101,1,9001,greedy,none,none,none,none,f_value,0.500,5288,0.0022220121028744327,3.995555975794251,0.0,15.982223903177005,0.002239481583837614,0.003960737041501636,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep25000.pt,cond1,101,1,9001,greedy,none,none,none,none,f_value,1.500,5824,0.007469093406593407,4.014938186813187,0.0,16.059752747252748,0.008162116521249648,0.006628457513082482,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep25000.pt,cond1,101,1,9001,greedy,none,none,none,none,f_value,2.500,6298,0.06835503334391871,4.410130200063512,0.0,17.64052080025405,0.08883455582722087,0.06754670999187652,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep25000.pt,cond1,101,1,9001,greedy,none,none,none,none,f_value,3.500,6673,0.25018732204405814,6.501873220440581,0.0,26.007492881762325,0.38238267148014443,0.2502529890184026,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep25000.pt,cond1,101,1,9001,greedy,none,none,none,none,f_value,5.000,5917,0.3945411526111205,10.312658441777929,0.0,41.250633767111715,0.5297539692158526,0.3945411526111205,25000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed101_ep50000.pt,cond1,101,1,9001,greedy,none,none,none,none,regime,competitive,5288,0.0,4.0,0.0,16.0,,,50000,comm,private,
