rule_name,receiver_seed,f_value,n_donors,predicted_coop_rate_mean,natural_coop_rate,sender_shuffle_coop_rate,public_random_coop_rate,identity_coop_rate_mean,flipall_coop_rate_mean,best_aligned_coop_rate_mean,predicted_minus_natural_mean,predicted_minus_sender_shuffle_mean,predicted_minus_public_random_mean,predicted_minus_identity_mean,predicted_minus_flipall_mean,predicted_minus_best_aligned_mean
seed_mean_sign,202,5.000,14,0.9372319797460016,0.8612050025350685,0.8868091938482338,0.9919037011651817,0.9135689906764332,0.9117362916826449,0.964019407927881,0.07602697721093321,0.050422785897767816,-0.05467172141917999,0.02366298906956835,0.025495688063356677,-0.02678742818187926
seed_mean_sign,303,3.500,14,0.851784133056607,0.9106099205754533,0.8596583245916379,0.8331421078511719,0.8929470302437391,0.8515461451855939,0.9302772228413246,-0.05882578751884635,-0.00787419153503097,0.018642025205435033,-0.04116289718713204,0.0002379878710131297,-0.07849308978471757
seed_mean_sign,303,5.000,14,0.9498982665241732,0.9730015210410681,0.9151174581713702,0.9802947224126116,0.957461447846171,0.9657120155772139,0.9895677302705804,-0.023103254516894916,0.034780808352802575,-0.03039645588843824,-0.007563181321997926,-0.015813749053040695,-0.03966946374640733
seed_mean_sign,404,3.500,14,0.8483566423657857,0.7533343323842348,0.8489060392627005,0.8334699229634487,0.806162962066905,0.874614897339119,0.8901894551938051,0.09502230998155084,-0.000549396896914681,0.01488671940233722,0.042193680298880716,-0.02625825497333322,-0.041832812828019414
seed_mean_sign,404,5.000,14,0.9122356050577005,0.7871387527463244,0.9197228325164778,0.8177261823166552,0.8797529517958864,0.895169971925607,0.9240407244099191,0.12509685231137638,-0.007487227458777382,0.09450942274104526,0.0324826532618141,0.017065633132093465,-0.011805119352218531
seed_mean_sign,505,3.500,14,0.8454631087536005,0.8941630451071484,0.812603027124232,0.8075315522045566,0.8386779178433995,0.8507806827640937,0.894793808380834,-0.04869993635354773,0.0328600816293685,0.0379315565490438,0.006785190910200903,-0.005317574010493186,-0.04933069962723352
seed_mean_sign,505,5.000,14,0.9888670378616476,0.984071319925638,0.9798884569883389,0.9847069910897873,0.9746731102411937,0.989894981958574,0.9932863323935287,0.004795717936009548,0.008978580873308852,0.004160046771860017,0.014193927620453897,-0.0010279440969263032,-0.004419294531881017
seed_mean_sign,606,3.500,14,0.5013078426512757,0.5634272441180881,0.45995054698036864,0.5254466480904769,0.47956629678118146,0.5332000216285268,0.5622944431127966,-0.06211940146681203,0.04135729567090719,-0.024138805439201088,0.02174154587009432,-0.031892178977250905,-0.06098660046152071
seed_mean_sign,606,5.000,14,0.9744517224916782,0.9847895893189113,0.9830150414061177,0.9828221384509935,0.9756194829811268,0.9852685900076751,0.9904473540277708,-0.010337866827233335,-0.008563318914439701,-0.008370415959315616,-0.001167760489448341,-0.01081686751599684,-0.015995631536092545
seed_mean_sign,707,3.500,14,0.8945465184384057,0.880263749438034,0.9014311404166045,0.9428372397967545,0.8805037089095826,0.9058446359791166,0.920985010213755,0.014282769000371691,-0.006884621978198653,-0.04829072135834904,0.014042809528822975,-0.011298117540710964,-0.02643849177534933
seed_mean_sign,707,5.000,14,0.9866731208608447,0.9295673483184045,0.9706354571573429,0.9998714873200819,0.9909927370049149,0.9883892205735475,0.9961916008845735,0.05710577254244017,0.01603766370350154,-0.013198366459237474,-0.004319616144070068,-0.0017160997127027647,-0.009518480023728697
seed_mean_sign,808,3.500,14,0.5929443621071524,0.7361007043308857,0.5598306608721713,0.6008031470250776,0.6323035036950417,0.5769529491724431,0.6817292396502933,-0.14315634222373325,0.03311370123498096,-0.007858784917925422,-0.03935914158788941,0.015991412934709365,-0.08878487754314092
seed_mean_sign,808,5.000,14,0.763737371311939,0.8688524590163934,0.7512252830826432,0.6990233036326251,0.7776203710532918,0.7605866859929602,0.837928810115428,-0.10511508770445456,0.0125120882292956,0.06471406767931374,-0.013882999741353088,0.0031506853189785917,-0.07419143880348911
seed_mean_sign,909,3.500,14,0.7437632027380757,0.8388281132923723,0.7653229432039563,0.6162924110801508,0.7410868594605626,0.7111134994787667,0.7745708509178796,-0.09506491055429646,-0.02155974046588039,0.1274707916579251,0.0026763432775130697,0.03264970325930906,-0.030807648179803915
seed_mean_sign,909,5.000,14,0.8985013863207945,0.9645090417441272,0.8852881527801254,0.7979780671692941,0.8209747189703709,0.8645837798550906,0.9014827847881851,-0.06600765542333256,0.013213233540669469,0.10052331915150045,0.07752666735042357,0.033917606465703784,-0.0029813984673906263
seed_mean_sign,1111,3.500,14,0.4839676712607748,0.5863929267196165,0.40023227933463207,0.4633666612030814,0.4323296300551229,0.47896825832975315,0.541619175380949,-0.10242525545884153,0.08373539192614272,0.02060101005769341,0.05163804120565201,0.004999412931021625,-0.057651504120174155
seed_mean_sign,1111,5.000,14,0.6939797617087636,0.7139175257731959,0.5786716241338519,0.6320681973954764,0.6536129787020476,0.6743027441684969,0.7397444436612745,-0.019937764064432296,0.11530813757491197,0.061911564313287225,0.040366783006715964,0.019677017540266666,-0.0457646819525106
seed_mean_sign,1212,3.500,14,0.70979508764348,0.7794470253259403,0.7426195114641091,0.6875512211112931,0.7294466917022963,0.6954746390776256,0.7534271720457414,-0.06965193768246035,-0.032824423820629105,0.022243866532186803,-0.019651604058816236,0.014320448565854373,-0.04363208440226134
seed_mean_sign,1212,5.000,14,0.9049055206068626,0.8335305053236438,0.9170187595065064,0.8485692254969158,0.898136069201276,0.9304013999160957,0.9412226598668704,0.07137501528321867,-0.012113238899644321,0.05633629510994665,0.006769451405586443,-0.025495879309233336,-0.03631713926000795
seed_mean_sign,1313,3.500,14,0.8117982003673837,0.7564064139067883,0.7759628353064586,0.953081462055401,0.8167512385161093,0.8018930684004113,0.8683381705469081,0.05539178646059514,0.03583536506092485,-0.1412832616880171,-0.004953038148725719,0.0099051319669723,-0.056539970179524494
seed_mean_sign,1313,5.000,14,0.905465816716675,0.9349754943383474,0.8248690214635795,0.8680174777244686,0.9054249109940763,0.85834461425833,0.9262913890488162,-0.029509677621672163,0.08059679525309545,0.03744833899220618,4.090572259883375e-05,0.04712120245834499,-0.020825572332141305
seed_mean_sign,1414,3.500,14,0.7841791856700936,0.9097482391727857,0.8301363704480741,0.6098180626126865,0.7070778861286942,0.790908619671428,0.8300038741039293,-0.12556905350269226,-0.04595718477798076,0.1743611230574071,0.07710129954139935,-0.006729434001334388,-0.0458246884338357
seed_mean_sign,1414,5.000,14,0.9201120236195062,0.9959861416258241,0.948960621936792,0.9150102810143933,0.9067770964251594,0.9292565065617675,0.9619693818716606,-0.0758741180063177,-0.02884859831728612,0.005101742605112781,0.013334927194346844,-0.009144482942261436,-0.041857358252154406
seed_mean_sign,1515,3.500,14,0.591563547187507,0.790986063239922,0.5499400569459015,0.5639239468939518,0.5993029133991454,0.6616278000896264,0.7061174575740937,-0.19942251605241498,0.04162349024160563,0.027639600293555194,-0.007739366211638391,-0.07006425290211936,-0.1145539103865865
