checkpoint,condition,train_seed,eval_seed,eval_policy,ablation,history_intervention,sender_remap,cross_play,sender_id,receiver_id,receiver_is_sender,regime,true_f,n_obs,natural_token0_rate,natural_token1_rate,natural_p_cooperate,natural_logit_margin,natural_greedy_cooperate,p_cooperate_force0,p_cooperate_force1,delta_p_cooperate_1_minus_0,logit_margin_force0,logit_margin_force1,delta_logit_margin_1_minus_0,greedy_cooperate_force0,greedy_cooperate_force1,delta_greedy_cooperate_1_minus_0,action_flip_rate_force0_vs_natural,action_flip_rate_force1_vs_natural,checkpoint_episode
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_2,agent_2,1,competitive,0.5,5288,0.1079803328290469,0.8920196671709532,0.0073940600596907645,-63.64944757770257,0.007753403933434191,5.039889338911632e-06,0.011092142591828965,0.011087102702490055,-75.15213608110547,-61.74704999000725,13.405086091098216,0.0,0.0113464447806354,0.0113464447806354,0.007753403933434191,0.0035930408472012103,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_2,agent_3,0,competitive,0.5,5288,0.1079803328290469,0.8920196671709532,0.0038001085728573834,-45.63294497703775,0.0045385779122541605,0.012918144611157367,0.001820973094046001,-0.011097171517111391,-41.87007022022345,-46.12013428671773,-4.250064066494287,0.013048411497730712,0.0022692889561270802,-0.01077912254160363,0.00850983358547655,0.0022692889561270802,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_3,agent_0,0,competitive,0.5,5288,0.9116868381240545,0.08831316187594554,2.977656925558477e-05,-68.54212341269368,0.0,0.00014091838906078825,3.1295636337306894e-07,-0.0001406054326974153,-67.90772269296484,-75.14249596851857,-7.234773275553729,0.0,0.0,0.0,0.0,0.0,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_3,agent_1,0,competitive,0.5,5288,0.9116868381240545,0.08831316187594554,0.00023497028536715063,-87.33904556961626,0.00018910741301059002,1.8827987261316374e-05,0.00030571170909315324,0.0002868837218318367,-90.33522978429535,-51.79641206463328,38.53881771966206,0.0,0.00018910741301059002,0.00018910741301059002,0.00018910741301059002,0.0,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_3,agent_2,0,competitive,0.5,5288,0.9116868381240545,0.08831316187594554,0.0073940600596907645,-63.64944757770257,0.007753403933434191,0.007263325458620012,0.007206891043061586,-5.6434415558419864e-05,-64.49042082118059,-53.363194254896236,11.127226566284353,0.007375189107413011,0.007375189107413011,0.0,0.00037821482602118004,0.00037821482602118004,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_3,agent_3,1,competitive,0.5,5288,0.9116868381240545,0.08831316187594554,0.0038001085728573834,-45.63294497703775,0.0045385779122541605,0.005663475250792391,0.0014180456005039805,-0.004245429650288409,-45.13088510366954,-49.98066499822529,-4.849779894555751,0.006240544629349471,0.0015128593040847202,-0.004727685325264751,0.0024583963691376704,0.0030257186081694403,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_0,agent_0,1,mixed,1.5,5824,0.7408997252747253,0.25910027472527475,0.0019221941541164563,-44.23607402548685,0.001717032967032967,0.000630748244786697,0.004654885019453263,0.004024136774666569,-45.924117673147514,-40.03536385604804,5.888753817099464,0.00034340659340659343,0.004464285714285714,0.004120879120879121,0.0020604395604395605,0.0027472527472527475,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_0,agent_1,0,mixed,1.5,5824,0.7408997252747253,0.25910027472527475,0.012428436377118011,-58.62820559413336,0.011847527472527472,0.011830170885687026,0.015356802543697718,0.0035266316580107124,-62.88298197980244,-46.15412255951234,16.728859420290092,0.011332417582417582,0.014766483516483516,0.003434065934065934,0.0015453296703296703,0.007383241758241758,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_0,agent_2,0,mixed,1.5,5824,0.7408997252747253,0.25910027472527475,0.037895213129424045,-38.89220351135808,0.03708791208791209,0.04352250135085573,0.01999156505868581,-0.02353093629216999,-34.940130900463686,-49.91007291178148,-14.96994201131779,0.04275412087912088,0.019917582417582416,-0.02283653846153846,0.008070054945054946,0.022664835164835164,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_0,agent_3,0,mixed,1.5,5824,0.7408997252747253,0.25910027472527475,0.029274559868899225,-27.33948164083739,0.028846153846153848,0.028453894173595742,0.02265188512513956,-0.005802009048456246,-26.21835558640433,-30.535224301784023,-4.3168687153796945,0.027815934065934064,0.02197802197802198,-0.005837912087912088,0.0027472527472527475,0.012706043956043956,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_1,agent_0,0,mixed,1.5,5824,0.38495879120879123,0.6150412087912088,0.0019221941541164563,-44.23607402548685,0.001717032967032967,0.0019855438393101043,0.001649674078280649,-0.00033586976102946116,-42.88232446384135,-45.24686796663861,-2.36454350279726,0.0018887362637362637,0.0015453296703296703,-0.00034340659340659343,0.00017170329670329672,0.0005151098901098901,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_1,agent_1,1,mixed,1.5,5824,0.38495879120879123,0.6150412087912088,0.012428436377118011,-58.62820559413336,0.011847527472527472,0.017202151624092877,0.0055418862210931865,-0.011660265402999703,-52.65734700244534,-63.1298438043482,-10.472496801902857,0.016826923076923076,0.005322802197802198,-0.01150412087912088,0.005666208791208791,0.007211538461538462,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_1,agent_2,0,mixed,1.5,5824,0.38495879120879123,0.6150412087912088,0.037895213129424045,-38.89220351135808,0.03708791208791209,0.053375847667130834,0.01901736270599334,-0.03435848496113754,-24.84163403400261,-47.7652434526564,-22.92360941865379,0.052026098901098904,0.019059065934065936,-0.03296703296703297,0.014938186813186814,0.018028846153846152,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_1,agent_3,0,mixed,1.5,5824,0.38495879120879123,0.6150412087912088,0.029274559868899225,-27.33948164083739,0.028846153846153848,0.0387526345670489,0.02060660867945212,-0.018146025887596767,-21.63983691002723,-30.473348623256783,-8.83351171322955,0.038461538461538464,0.020432692307692308,-0.018028846153846152,0.010302197802197802,0.010473901098901098,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_2,agent_0,0,mixed,1.5,5824,0.5729739010989011,0.4270260989010989,0.0019221941541164563,-44.23607402548685,0.001717032967032967,0.002295565654204423,0.0021354267782142567,-0.00016013887599017576,-38.36849773412693,-52.179444813732424,-13.810947079605494,0.002403846153846154,0.0018887362637362637,-0.0005151098901098901,0.0006868131868131869,0.00017170329670329672,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_2,agent_1,0,mixed,1.5,5824,0.5729739010989011,0.4270260989010989,0.012428436377118011,-58.62820559413336,0.011847527472527472,0.015511355319465403,0.013152373687536661,-0.00235898163192875,-48.432536917440544,-72.9550095885291,-24.522472671088558,0.014938186813186814,0.012706043956043956,-0.002232142857142857,0.006181318681318681,0.008756868131868132,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_2,agent_2,1,mixed,1.5,5824,0.5729739010989011,0.4270260989010989,0.037895213129424045,-38.89220351135808,0.03708791208791209,0.006853551368205451,0.17873448081965265,0.171880929451447,-49.1673942088651,-22.56376814458693,26.603626064278163,0.006696428571428571,0.17685439560439561,0.17015796703296704,0.030391483516483516,0.13976648351648352,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_2,agent_3,0,mixed,1.5,5824,0.5729739010989011,0.4270260989010989,0.029274559868899225,-27.33948164083739,0.028846153846153848,0.04503943923231682,0.006861310277257608,-0.03817812895505927,-24.538782560916435,-30.780968947336078,-6.242186386419644,0.04429945054945055,0.007039835164835165,-0.037259615384615384,0.015453296703296704,0.02180631868131868,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_3,agent_0,0,mixed,1.5,5824,0.9424793956043956,0.05752060439560439,0.0019221941541164563,-44.23607402548685,0.001717032967032967,0.0068778105296126825,5.7992669390004076e-05,-0.0068198178602227,-43.814988283578636,-46.48667480747451,-2.6716865238958745,0.006524725274725275,0.0,-0.006524725274725275,0.004807692307692308,0.001717032967032967,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_3,agent_1,0,mixed,1.5,5824,0.9424793956043956,0.05752060439560439,0.012428436377118011,-58.62820559413336,0.011847527472527472,0.007785177201689554,0.03886903972445791,0.031083862522768454,-59.88104156538547,-34.08603826346858,25.79500330191689,0.007211538461538462,0.036744505494505496,0.029532967032967032,0.005322802197802198,0.025927197802197804,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_3,agent_2,0,mixed,1.5,5824,0.9424793956043956,0.05752060439560439,0.037895213129424045,-38.89220351135808,0.03708791208791209,0.039931416710825826,0.03474742298584719,-0.0051839937249786704,-38.774004973988,-35.93616043067547,2.8378445433125226,0.039320054945054944,0.034684065934065936,-0.004635989010989011,0.005322802197802198,0.006868131868131868,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_3,agent_3,1,mixed,1.5,5824,0.9424793956043956,0.05752060439560439,0.029274559868899225,-27.33948164083739,0.028846153846153848,0.040079285824231044,0.020101132571366285,-0.01997815325286477,-26.90008267857503,-33.48531209188002,-6.585229413304989,0.03983516483516483,0.01974587912087912,-0.020089285714285716,0.01201923076923077,0.009443681318681318,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_0,agent_0,1,mixed,2.5,6298,0.9423626548110511,0.05763734518894887,0.04891478742557332,-19.611623292415626,0.04493489996824389,0.04177650757888681,0.08758459635989198,0.045808088781005125,-20.121716829122683,-15.104301110501515,5.0174157186211685,0.037789774531597334,0.08431248015242934,0.04652270562083201,0.011908542394410923,0.057796125754207686,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_0,agent_1,0,mixed,2.5,6298,0.9423626548110511,0.05763734518894887,0.5740257715207345,-1.4967512499461784,0.5768497935852651,0.5708916254509545,0.6436235750836548,0.07273194963270051,-1.7057838083944905,3.091647484354857,4.797431292749348,0.574468085106383,0.645442997777072,0.0709749126706891,0.006510003175611305,0.11876786281359161,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_0,agent_2,0,mixed,2.5,6298,0.9423626548110511,0.05763734518894887,0.5648057623739576,4.682129156664274,0.5646236900603366,0.5737608639926978,0.45315443853225595,-0.12060642546044031,5.597451818073579,-5.511371721413901,-11.10882353948748,0.5738329628453477,0.4528421721181327,-0.12099079072721498,0.011432200698634487,0.18894887265798666,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_0,agent_3,0,mixed,2.5,6298,0.9423626548110511,0.05763734518894887,0.5478767331641529,1.788412891228962,0.546522705620832,0.5449646763315552,0.4979338694604985,-0.047030806871057054,1.7848623903588325,0.5423699960079448,-1.2424923943508879,0.5435058748809146,0.4931724356938711,-0.050333439187043506,0.004604636392505557,0.14258494760241347,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_1,agent_0,0,mixed,2.5,6298,0.4979358526516354,0.5020641473483646,0.04891478742557332,-19.611623292415626,0.04493489996824389,0.022309801570450063,0.06112722871416418,0.03881742714371427,-22.8695427420812,-17.127322526645685,5.742220215435519,0.021117815179422038,0.05398539218799619,0.03286757700857415,0.028580501746586218,0.011273420133375674,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_1,agent_1,1,mixed,2.5,6298,0.4979358526516354,0.5020641473483646,0.5740257715207345,-1.4967512499461784,0.5768497935852651,0.6647433422315774,0.3986966909365433,-0.26604665129503247,3.3040451539379285,-8.21083677500704,-11.51488192894497,0.6664020323912353,0.3996506827564306,-0.2667513496348047,0.08955223880597014,0.17846935535090505,150000
<SOURCE_VECSTRAIGHT_REPO>/remote-results/phase3_vecstraight_clean_msgsource_learned_15seeds_remote_20260410/train/cond1_seed101.pt,cond1,101,9001,greedy,none,none,none,none,agent_1,agent_2,0,mixed,2.5,6298,0.4979358526516354,0.5020641473483646,0.5648057623739576,4.682129156664274,0.5646236900603366,0.6433910725990756,0.49086506901670535,-0.15252600358236898,9.6550746960805,-1.412027133522847,-11.067101829603347,0.6451254366465544,0.489838043823436,-0.15528739282311846,0.08050174658621785,0.07478564623690061,150000
